41 40
2 5.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
4 5.00000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
244 5.00000000000000e+00 2.50000000000000e-02 0.00000000000000e+00
245 5.00000000000000e+00 5.00000000000000e-02 0.00000000000000e+00
246 5.00000000000000e+00 7.50000000000000e-02 0.00000000000000e+00
247 5.00000000000000e+00 1.00000000000000e-01 0.00000000000000e+00
248 5.00000000000000e+00 1.25000000000000e-01 0.00000000000000e+00
249 5.00000000000000e+00 1.50000000000000e-01 0.00000000000000e+00
250 5.00000000000000e+00 1.75000000000000e-01 0.00000000000000e+00
251 5.00000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
252 5.00000000000000e+00 2.25000000000000e-01 0.00000000000000e+00
253 5.00000000000000e+00 2.50000000000000e-01 0.00000000000000e+00
254 5.00000000000000e+00 2.75000000000000e-01 0.00000000000000e+00
255 5.00000000000000e+00 3.00000000000000e-01 0.00000000000000e+00
256 5.00000000000000e+00 3.25000000000000e-01 0.00000000000000e+00
257 5.00000000000000e+00 3.50000000000000e-01 0.00000000000000e+00
258 5.00000000000000e+00 3.75000000000000e-01 0.00000000000000e+00
259 5.00000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
260 5.00000000000000e+00 4.25000000000000e-01 0.00000000000000e+00
261 5.00000000000000e+00 4.50000000000000e-01 0.00000000000000e+00
262 5.00000000000000e+00 4.75000000000000e-01 0.00000000000000e+00
263 5.00000000000000e+00 5.00000000000000e-01 0.00000000000000e+00
264 5.00000000000000e+00 5.25000000000000e-01 0.00000000000000e+00
265 5.00000000000000e+00 5.50000000000000e-01 0.00000000000000e+00
266 5.00000000000000e+00 5.75000000000000e-01 0.00000000000000e+00
267 5.00000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
268 5.00000000000000e+00 6.25000000000000e-01 0.00000000000000e+00
269 5.00000000000000e+00 6.50000000000000e-01 0.00000000000000e+00
270 5.00000000000000e+00 6.75000000000000e-01 0.00000000000000e+00
271 5.00000000000000e+00 7.00000000000000e-01 0.00000000000000e+00
272 5.00000000000000e+00 7.25000000000000e-01 0.00000000000000e+00
273 5.00000000000000e+00 7.50000000000000e-01 0.00000000000000e+00
274 5.00000000000000e+00 7.75000000000000e-01 0.00000000000000e+00
275 5.00000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
276 5.00000000000000e+00 8.25000000000000e-01 0.00000000000000e+00
277 5.00000000000000e+00 8.50000000000000e-01 0.00000000000000e+00
278 5.00000000000000e+00 8.75000000000000e-01 0.00000000000000e+00
279 5.00000000000000e+00 9.00000000000000e-01 0.00000000000000e+00
280 5.00000000000000e+00 9.25000000000000e-01 0.00000000000000e+00
281 5.00000000000000e+00 9.50000000000001e-01 0.00000000000000e+00
282 5.00000000000000e+00 9.75000000000001e-01 0.00000000000000e+00
241 102 2 244 
242 102 244 245 
243 102 245 246 
244 102 246 247 
245 102 247 248 
246 102 248 249 
247 102 249 250 
248 102 250 251 
249 102 251 252 
250 102 252 253 
251 102 253 254 
252 102 254 255 
253 102 255 256 
254 102 256 257 
255 102 257 258 
256 102 258 259 
257 102 259 260 
258 102 260 261 
259 102 261 262 
260 102 262 263 
261 102 263 264 
262 102 264 265 
263 102 265 266 
264 102 266 267 
265 102 267 268 
266 102 268 269 
267 102 269 270 
268 102 270 271 
269 102 271 272 
270 102 272 273 
271 102 273 274 
272 102 274 275 
273 102 275 276 
274 102 276 277 
275 102 277 278 
276 102 278 279 
277 102 279 280 
278 102 280 281 
279 102 281 282 
280 102 282 4 
