34 33
1 0.00000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
2 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
3 0.00000000000000e+00 9.69696969696969e-01 0.00000000000000e+00
4 0.00000000000000e+00 9.39393939393938e-01 0.00000000000000e+00
5 0.00000000000000e+00 9.09090909090907e-01 0.00000000000000e+00
6 0.00000000000000e+00 8.78787878787876e-01 0.00000000000000e+00
7 0.00000000000000e+00 8.48484848484845e-01 0.00000000000000e+00
8 0.00000000000000e+00 8.18181818181814e-01 0.00000000000000e+00
9 0.00000000000000e+00 7.87878787878783e-01 0.00000000000000e+00
10 0.00000000000000e+00 7.57575757575752e-01 0.00000000000000e+00
11 0.00000000000000e+00 7.27272727272721e-01 0.00000000000000e+00
12 0.00000000000000e+00 6.96969696969690e-01 0.00000000000000e+00
13 0.00000000000000e+00 6.66666666666659e-01 0.00000000000000e+00
14 0.00000000000000e+00 6.36363636363628e-01 0.00000000000000e+00
15 0.00000000000000e+00 6.06060606060597e-01 0.00000000000000e+00
16 0.00000000000000e+00 5.75757575757566e-01 0.00000000000000e+00
17 0.00000000000000e+00 5.45454545454535e-01 0.00000000000000e+00
18 0.00000000000000e+00 5.15151515151504e-01 0.00000000000000e+00
19 0.00000000000000e+00 4.84848484848475e-01 0.00000000000000e+00
20 0.00000000000000e+00 4.54545454545445e-01 0.00000000000000e+00
21 0.00000000000000e+00 4.24242424242416e-01 0.00000000000000e+00
22 0.00000000000000e+00 3.93939393939386e-01 0.00000000000000e+00
23 0.00000000000000e+00 3.63636363636357e-01 0.00000000000000e+00
24 0.00000000000000e+00 3.33333333333328e-01 0.00000000000000e+00
25 0.00000000000000e+00 3.03030303030298e-01 0.00000000000000e+00
26 0.00000000000000e+00 2.72727272727269e-01 0.00000000000000e+00
27 0.00000000000000e+00 2.42424242424240e-01 0.00000000000000e+00
28 0.00000000000000e+00 2.12121212121210e-01 0.00000000000000e+00
29 0.00000000000000e+00 1.81818181818181e-01 0.00000000000000e+00
30 0.00000000000000e+00 1.51515151515151e-01 0.00000000000000e+00
31 0.00000000000000e+00 1.21212121212122e-01 0.00000000000000e+00
32 0.00000000000000e+00 9.09090909090926e-02 0.00000000000000e+00
33 0.00000000000000e+00 6.06060606060630e-02 0.00000000000000e+00
34 0.00000000000000e+00 3.03030303030326e-02 0.00000000000000e+00
1 102 1 3 
2 102 3 4 
3 102 4 5 
4 102 5 6 
5 102 6 7 
6 102 7 8 
7 102 8 9 
8 102 9 10 
9 102 10 11 
10 102 11 12 
11 102 12 13 
12 102 13 14 
13 102 14 15 
14 102 15 16 
15 102 16 17 
16 102 17 18 
17 102 18 19 
18 102 19 20 
19 102 20 21 
20 102 21 22 
21 102 22 23 
22 102 23 24 
23 102 24 25 
24 102 25 26 
25 102 26 27 
26 102 27 28 
27 102 28 29 
28 102 29 30 
29 102 30 31 
30 102 31 32 
31 102 32 33 
32 102 33 34 
33 102 34 2 
