11 10
1 5.00000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
2 5.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
3 5.00000000000000e+00 9.99999999999983e-02 0.00000000000000e+00
4 5.00000000000000e+00 1.99999999999997e-01 0.00000000000000e+00
5 5.00000000000000e+00 2.99999999999997e-01 0.00000000000000e+00
6 5.00000000000000e+00 3.99999999999997e-01 0.00000000000000e+00
7 5.00000000000000e+00 4.99999999999998e-01 0.00000000000000e+00
8 5.00000000000000e+00 5.99999999999998e-01 0.00000000000000e+00
9 5.00000000000000e+00 6.99999999999999e-01 0.00000000000000e+00
10 5.00000000000000e+00 7.99999999999999e-01 0.00000000000000e+00
11 5.00000000000000e+00 8.99999999999999e-01 0.00000000000000e+00
1 102 2 3 
2 102 3 4 
3 102 4 5 
4 102 5 6 
5 102 6 7 
6 102 7 8 
7 102 8 9 
8 102 9 10 
9 102 10 11 
10 102 11 1 
